machine_translated_fields,subject_en,spatial_representation_type_en,collection_en,frequency_en,id,jurisdiction_en,keywords_en,license_id_en,maintainer,maintainer_email,metadata_created,metadata_modified,name,org_title_at_publication_en,owner_org_en,formats_en,resource_date_published,resource_size,resource_url,resource_character_set_en,resource_language_en,resource_format_en,resource_related_type_en,resource_related_relationship_en,resource_type_en,resource_data_quality_en,restrictions,spatial,time_period_coverage_end,time_period_coverage_start,title_translated_eng,topic_category_en,dataset_type_en,org_section_en,program_page_url_en
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","0b88062f-ebbe-46c6-ab19-54fd226e9aa7","Federal","['Ecology', 'Environment', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-24T01:43:39.543Z","2024-09-10T20:10:24.494Z","0b88062f-ebbe-46c6-ab19-54fd226e9aa7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ed/nef_ecodist_soil_texture.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ed/nef_ecodist_soil_texture.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/10', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/10']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Soil Texture by Ecodistrict","Biota","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid', 'Vector']","Open Maps","As Needed","0bc9af0a-0bf5-4ca9-a10a-fcaf1cc326b9","Federal","['Agriculture', 'BI', 'BIST', 'Crops', 'Farmlands', 'Precipitation', 'Temperature', 'agclimate']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2019-08-01T15:30:37.067Z","2024-08-12T20:00:50.716Z","0bc9af0a-0bf5-4ca9-a10a-fcaf1cc326b9","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/agclimat', 'https://agriculture.canada.ca/atlas/agclimate', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/data_donnees/tif/bi/bist/', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/ISO_19131_AgClimate_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', ""https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Utilisation%20des%20services%20climatologiques%20d'AAC.pdf"", 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/fr/Utilisation_des_services_climatiques_dAAC.pdf', 'https://agriculture.canada.ca/atlas/rest/services/app_agclimate_agclimat/agclimate_bi/ImageServer', 'https://agriculture.canada.ca/atlas/services/app_agclimate_agclimat/agclimate_bi/ImageServer/WMSServer?request=GetCapabilities&service=WMS']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'GeoTIF', 'HTML', 'PDF', 'WMS']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2012-09-03 00:00:00","Blended Index – Short Term","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['Vector']","Open Maps","Not Planned","0c113e2c-e20e-4b64-be6f-496b1be834ee","Federal","['Agriculture', 'Biomass', 'Earth sciences', 'Land management', 'Soil']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-24T01:48:25.214Z","2024-09-10T19:38:00.794Z","0c113e2c-e20e-4b64-be6f-496b1be834ee","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/data_donnees/fgdb/', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/data_donnees/geoJSON/', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/supportdocument_documentdesupport/en/ISO_19131_Canada_Land_Inventory_CLI_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/canadaLandInventory/supportdocument_documentdesupport/fr/Inventaire_des_terres_du_Canada_ITC_ISO_19131.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/cli_agr_cap_1M/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/cli_agr_cap_250k/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/cli_agr_comb_1m/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/cli_agr_lmt_1m/FeatureServer']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","1994-01-01 00:00:00","1971-01-01 00:00:00","Canada Land Inventory (CLI)","Farming","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Monthly","0ca50b6f-6a9d-4ca8-8a0c-589d5bde19ae","Federal","['Climate', 'Drought', 'Precipitation']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2017-09-12T20:00:18.320Z","2023-04-08T14:01:18.812Z","0ca50b6f-6a9d-4ca8-8a0c-589d5bde19ae","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['FGDB/GDB', 'GEOJSON', 'GML', 'PDF', 'SHP']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/data_donnees/fgdb/impactLabels/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/data_donnees/geoJSON/impactLabels/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/data_donnees/gml/impactLabels/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/data_donnees/shp/impactLabels/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/maps_cartes/en/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/maps_cartes/fr/', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/supportdocument_documentdesupport/en/ISO_19131_Canadian_Drought_Monitor_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/canadianDroughtMonitor/supportdocument_documentdesupport/fr/Outil_de_surveillance_des_secheresses_au_Canada_ISO_19131_.pdf']","['-']","['English', 'French']","['FGDB/GDB', 'GEOJSON', 'GML', 'PDF', 'SHP']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-141.003, 41.6755], [-52.6174, 41.6755], [-52.6174, 83.1139], [-141.003, 83.1139], [-141.003, 41.6755]]]}","-","2015-01-01 00:00:00","Drought Impact Type","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['Text Table']","Open Maps","Not Planned","0ccc7c21-c9ef-499f-8713-91b55357472a","Federal","['Agriculture', 'Biomass']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-24T01:54:49.829Z","2024-06-17T19:41:20.723Z","0ccc7c21-c9ef-499f-8713-91b55357472a","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/bimat/data_donnees/csv/BIOMASS_AG_INV_CSV.zip', 'https://agriculture.canada.ca/atlas/data_donnees/bimat/supportdocument_documentdesupport/en/ISO_19131_Biomass_Inventory_Mapping_and_Analysis_Tool_Business_Data_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/bimat/supportdocument_documentdesupport/fr/Donnees_de_gestion_de_l_Outil_cartographique_d_inventaire_de_la_biomasse_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French']","['CSV', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","-","2013-03-21 00:00:00","Biomass Agriculture Inventory Median Values","Farming","Open Data","-","-"
"-","['Nature and Environment']","['Vector']","Open Maps","Unknown","0e62c919-4933-40d4-8e77-8057f343e8af","Federal","['Drainage', 'Hydrology', 'Inland waters', 'Water', 'Watersheds', 'Western provinces']","Open Government Licence - Canada","-","Agri-Geomatics-Agrog@agr.gc.ca","2016-09-24T02:08:46.136Z","2023-03-30T16:00:56.305Z","0e62c919-4933-40d4-8e77-8057f343e8af","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/fgdb/HYD_AAFC_SUB_SUB_BASIN_FGDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/data_donnees/geojson/HYD_AAFC_SUB_SUB_BASIN.zip', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/en/ISO_19131_AAFC_Watersheds_Project_2013_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/watersheds2013/supportdocument_documentdesupport/fr/Projet_des_bassins_hydrographiques_d_AAC_2013_Specifications_de_contenu_informationnel_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_watershed_2013/MapServer/7', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_bassin_hydrographique_2013/MapServer/7']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-124.0, 45.0], [-90.0, 45.0], [-90.0, 61.0], [-124.0, 61.0], [-124.0, 45.0]]]}","-","2013-01-01 00:00:00","Sub-sub-basins of the AAFC Watersheds Project - 2013","Inland Waters","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","0fbde7f8-cb52-410d-a56b-8473339860d3","Federal","['Agriculture', 'Crops', 'Farmlands', 'Precipitation', 'Temperature']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-10-08T15:01:05.687Z","2024-04-22T21:20:34.783Z","0fbde7f8-cb52-410d-a56b-8473339860d3","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/cartes-interactives-normales-climatiques', 'https://agriculture.canada.ca/atlas/climate-normals-interactive-maps', 'https://agriculture.canada.ca/atlas/data_donnees/agClimate/supportdocument_documentdesupport/en/Using%20AAFC%20Climate%20Services.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/annual/lt_gdd15/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/data_donnees/tif/monthly/lt_gdd15/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/en/lt_gdd15/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/maps_cartes/fr/lt_gdd15/', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/en/ISO_19131_30_Year_Climate_Normal_Data_-_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/climateNormals/supportdocument_documentdesupport/fr/Donnees_climatiques_normales_derivees_30ans_SPC_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","2010-12-31 00:00:00","1961-01-01 00:00:00","30-year Average Growing Degree Days (GDDs), Base 15","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Text Table']","Open Maps","As Needed","0ff616fd-417d-4fe3-a574-d554b4492ba7","Federal","['AEI', 'Climate indicators', 'Earth sciences', 'Environment', 'IAE']","Open Government Licence - Canada","-","aafc.agri-geomatics-agrogeomatiques.aac@agr.gc.ca","2021-12-08T20:50:45.978Z","2024-10-28T17:10:37.933Z","0ff616fd-417d-4fe3-a574-d554b4492ba7","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/csv/wildlife_habitat_capacity_capacite_dhabitat_faunique/', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/gdb/AEI_MGMNT_WHC_GDB.zip', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/data_donnees/geojson/AEI_MGMNT_WHC/', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/en/ISO_19131_AgriEnvironmental_Indicator_(AEI)_Wildlife_Habitat_Capacity_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/agriEnvironmentalIndicators/supportdocument_documentdesupport/fr/SPC_ISO_19131_Indicateur_agroenvironnemental_Capacite_dhabitat_faunique.pdf', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Capacit%C3%A9_lhabitat_faunique_reproduction_2020/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Wildlife_habitat_capacity_feeding_2020/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/Wildlife_habitat_capacity_reproduction_2020/FeatureServer', 'https://services.arcgis.com/lGOekm0RsNxYnT3j/arcgis/rest/services/capacit%C3%A9_lhabitat_faunique_nourrir_2020/FeatureServer']","['-']","['English', 'French']","['CSV', 'ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-128.88, 41.67], [-52.37, 41.67], [-52.37, 59.18], [-128.88, 59.18], [-128.88, 41.67]]]}","2018-01-01 00:00:00","1981-01-01 00:00:00","Agri-Environmental Indicator – Wildlife Habitat Capacity","Climatology Meteorology Atmosphere","Open Data","-","-"
"-","['Agriculture']","['Vector']","Open Maps","As Needed","126b659d-7347-41a7-ae82-4f613f9cedba","Federal","['Agriculture statistics', 'Crops', 'Farms']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2021-06-24T15:01:53.280Z","2024-11-14T17:40:54.661Z","126b659d-7347-41a7-ae82-4f613f9cedba","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/data_donnees/tif/crop_spatial_density_foragecrops.zip', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/maps_cartes/Forage_Crops/', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/supportdocument_documentdesupport/en/ISO_19131_Spatial_Density_Major_Crops_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/cropSpatialDensity/supportdocument_documentdesupport/fr/ISO_19131_Densite_spatiale_des_grandes_cultures.pdf', 'https://agriculture.canada.ca/atlas/dcrops', 'https://agriculture.canada.ca/atlas/dcultures', 'https://tiles.arcgis.com/tiles/lGOekm0RsNxYnT3j/arcgis/rest/services/Spatial_Density_of_Forage_Crops_Densit%C3%A9_spatiale_des_cultures_fourrag%C3%A8res/MapServer']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'GeoTIF', 'HTML', 'PDF']","['-']","['-']","['Application', 'Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-60.0, 36.0], [-60.0, 60.0], [-132.0, 60.0], [-132.0, 36.0]]]}","2021-12-31 00:00:00","2009-01-01 00:00:00","Spatial Density of Forage Crops in Canada","Farming","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['Vector']","Open Maps","Not Planned","12947c16-8a1e-48ec-82d4-6af4bc2adf09","Federal","['Ecology', 'Environment', 'Land cover', 'Terrestrial ecosystems']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2016-09-24T02:51:17.410Z","2024-09-10T20:11:06.328Z","12947c16-8a1e-48ec-82d4-6af4bc2adf09","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/fgdb/ed/nef_ecodist_landcover.gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/data_donnees/geoJSON/ed/nef_ecodist_landcover.geojson', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/en/ISO_19131_National_Ecological_Framework_for_Canada_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/nationalEcologicalFramework/supportdocument_documentdesupport/fr/Cadre_ecologique_national_pour_le_Canada_ISO_19131.pdf', 'https://agriculture.canada.ca/atlas/rest/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/5', 'https://agriculture.canada.ca/atlas/rest/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/5', 'https://agriculture.canada.ca/atlas/services/mapservices/aafc_national_ecological_framework_of_canada/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=47&legend_format=image/png&feature_info_type=text/html', 'https://agriculture.canada.ca/atlas/services/servicesdecarte/aac_cadre_ecologique_national_pour_le_canada/MapServer/WMSServer?request=GetCapabilities&service=WMS&layers=47&legend_format=image/png&feature_info_type=text/html']","['-']","['English', 'French']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'PDF', 'WMS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 36.0], [-52.0, 36.0], [-52.0, 90.0], [-132.0, 90.0], [-132.0, 36.0]]]}","1999-01-01 00:00:00","1991-01-01 00:00:00","Land Cover by Ecodistrict","Biota","Open Data","-","-"
"-","['Nature and Environment', 'Science and Technology']","['-']","Non-Spatial","Not Planned","150566dc-7f3b-4ba7-b65a-16f35b947a57","Federal","['La Salle River', 'Water chemistry', 'dissolved', 'nitrogen', 'phosphorus', 'total', 'water quality']","Open Government Licence - Canada","-","aafc.OpenGovernment-Gouvernementouvert.aac@canada.ca","2017-04-20T18:30:09.130Z","2019-10-27T22:20:24.880Z","150566dc-7f3b-4ba7-b65a-16f35b947a57","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML']","['-']","['-']","['https://od-do.agr.gc.ca/os-so/ODI-2017-00958-05OG008_Chemistry_Chimie_2009_2015.csv', 'https://od-do.agr.gc.ca/os-so/ODI-2017-00958-RAPIIHydroLogicalModelChemistryEn.html', 'https://od-do.agr.gc.ca/os-so/ODI-2017-00958-RAPIIHydroLogicalModelChemistryFr.html']","['UTF-8']","['English', 'French']","['CSV', 'HTML']","['-']","['-']","['Dataset', 'Terminology']","['-']","unrestricted","-","2015-10-29 00:00:00","2009-08-05 00:00:00","La Salle River 05OG008 Water Chemistry 2009 - 2015","Open Data","-","http://www.agr.gc.ca/eng/science-and-innovation/?id=1360882179814"
"-","['Agriculture', 'Economics and Industry']","['-']","Non-Spatial","Not Planned","152bd507-e46e-40b7-bff0-fc0c1c655266","Federal","['Business priorities and initiatives', 'Canadian Agricultural Partnership', 'Food and beverage processors', 'Food waste', 'Survey']","Open Government Licence - Canada","-","samantha.mclellan@agr.gc.ca","2023-09-28T20:51:49.934Z","2024-11-28T06:30:41.894Z","152bd507-e46e-40b7-bff0-fc0c1c655266","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['CSV', 'HTML', 'PDF']","['2022-03-29']","['-']","['https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-e/2022AAFCFood-and-Bev-Processors-Survey-III-Banner1.csv', 'https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-e/POR075-21-Report.pdf', 'https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-e/eng-report.html', 'https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-f/2022AACSondage-les-transformateurs-aliments-et-de-boissons-%20vague-III-Tableaux-croise1.csv', 'https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-f/POR075-21-Rapport.pdf', 'https://epe.lac-bac.gc.ca/100/200/301/pwgsc-tpsgc/por-ef/agriculture_agri-food/2022/075-21-f/fre-report.html']","['-']","['English', 'French']","['CSV', 'HTML', 'PDF']","['-']","['-']","['Dataset']","['-']","unrestricted","-","-","-","2021-2022 Strategic Issues Survey of Food and Beverage Processors (Wave III)","Open Data","-","-"
"-","['Agriculture', 'Form Descriptors', 'Nature and Environment', 'Science and Technology']","['Grid']","Open Maps","Irregular","155ba215-e451-4d9d-af72-20fd09ec12c6","Federal","['Agriculture', 'Geographic data', 'Geographic information systems', 'Maps', 'Soil', 'Soil taxonomy']","Open Government Licence - Canada","-","aafc.cansis-siscan.aac@agr.gc.ca","2025-01-22T17:20:26.601Z","2025-01-23T19:00:17.053Z","155ba215-e451-4d9d-af72-20fd09ec12c6","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['GeoTIF', 'PDF']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/data_donnees/raster/PhCACL2/', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/en/ISO_19131_Soil_Landscape_Grids_of_Canada_100m_–_Data_Product_Specifications.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/griddedSoilsCanada/supportdocument_documentdesupport/fr/Grilles_des_pedopaysages_du_Canada_100_m_-_Specifications_de_contenu_informationnel_produites_conformement_a_la_norme_ISO_19131.pdf']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['GeoTIF', 'PDF']","['-']","['-']","['Dataset', 'Guide']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-138.0, 39.0], [-52.0, 39.0], [-52.0, 66.0], [-138.0, 66.0], [-138.0, 39.0]]]}","-","2025-01-20 00:00:00","pH in CaCl2 - Soil Landscape Grids of Canada, 100m","Farming,Environment,Geoscientific Information","Open Data","-","-"
"-","['Form Descriptors']","['Grid', 'Vector']","Open Maps","Not Planned","16d2f828-96bb-468d-9b7d-1307c81e17b8","Federal","['Earth sciences', 'Land use', 'Remote sensing']","Open Government Licence - Canada","-","agri-geomatics-agrog@agr.gc.ca","2016-09-24T03:32:45.225Z","2024-06-17T19:41:22.329Z","16d2f828-96bb-468d-9b7d-1307c81e17b8","Agriculture and Agri-Food Canada","Agriculture and Agri-Food Canada","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'GeoTIF', 'PDF', 'PNG', 'WMS', 'XLS']","['-']","['-']","['https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/data_donnees/fgdb/dateindexlandcovercirca2000_gdb.zip', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/data_donnees/geoJSON/', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/data_donnees/tif/', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/en/ISO_19131_Land_Cover_for_Agricultural_Regions_of_Canada_Circa_2000_Data_Product_Specification.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/en/landcover_classifications.xls', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/en/legend.PNG', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/fr/Classification_Couverturedesterres.XLS', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/fr/Couverture_des_terres_des_regions_agricoles_du_Canada_vers_l_an_2000_Specifications_de_contenu_informationnel_produites_conformement_a_la.pdf', 'https://agriculture.canada.ca/atlas/data_donnees/circa2000Landcover/supportdocument_documentdesupport/fr/legende.PNG', 'https://agriculture.canada.ca/atlas/rest/services/imageservices/landcover_circa_2000/ImageServer', 'https://agriculture.canada.ca/atlas/rest/services/servicesimage/coverture_des_terres_vers_an_2000/ImageServer', 'https://agriculture.canada.ca/atlas/services/imageservices/landcover_circa_2000/ImageServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png', 'https://agriculture.canada.ca/atlas/services/servicesimage/coverture_des_terres_vers_an_2000/ImageServer/WMSServer?request=GetCapabilities&service=WMS&layers=0&legend_format=image/png']","['-']","['English', 'French', 'No linguistic content; Not applicable']","['ESRI REST', 'FGDB/GDB', 'GEOJSON', 'GeoTIF', 'PDF', 'PNG', 'WMS', 'XLS']","['-']","['-']","['Dataset', 'Guide', 'Web Service']","['-']","unrestricted","{""type"": ""Polygon"", ""coordinates"": [[[-132.0, 41.0], [-52.0, 41.0], [-52.0, 60.0], [-132.0, 60.0], [-132.0, 41.0]]]}","-","2000-01-01 00:00:00","Land Cover for Agricultural Regions of Canada, circa 2000","Imagery Base Maps Earth Cover","Open Data","-","-"
